ID,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
40352,6.44,5,,1,Winterfell,25/1/2014,Android,25/1/2014,0,1,FALSE,0,1
40353,4.23,5,5,2.25,Winterfell,20/1/2014,Android,19/1/2014,100,1,FALSE,0,1
40354,6.48,5,5,1,Astapor,13/2/2014,Android,29/1/2014,0,2,FALSE,100,1
40355,8.26,5,5,1,Astapor,26/5/2014,Android,18/1/2014,0,0,FALSE,0,1
40356,8.01,5,,1,Winterfell,20/6/2014,iPhone,1/9/2014,0,0,FALSE,100,0
40357,3.2,5,5,1,Astapor,6/7/2014,Android,16/1/2014,0,0,TRUE,83.3,0
40358,3.48,5,5,1,King's Landing,16/3/2014,Android,22/1/2014,0,0,TRUE,0,1
40359,16.26,4.8,4.7,1,Astapor,18/4/2014,Android,1/1/2014,0,2,FALSE,18.2,1
40360,3.54,5,,1,Winterfell,20/6/2014,iPhone,1/11/2014,0,0,FALSE,100,0
40361,2.44,4.3,4.8,1,Winterfell,17/3/2014,iPhone,18/1/2014,0,10,TRUE,88.2,1
40362,12.16,4.5,4.3,1.25,Winterfell,20/6/2014,iPhone,28/1/2014,25,0,TRUE,100,0
40363,12.96,5,5,1,Astapor,31/1/2014,iPhone,31/1/2014,0,1,FALSE,100,1
40364,1.21,4,5,1,Winterfell,19/1/2014,Android,19/1/2014,0,2,FALSE,0,1
40365,2.49,5,3.6,1.07,Winterfell,19/6/2014,iPhone,1/4/2014,10,1,FALSE,40,0
40366,3.92,5,5,1,King's Landing,25/6/2014,iPhone,30/1/2014,0,0,FALSE,100,0
40367,3.25,5,,1,Winterfell,1/5/2014,iPhone,1/4/2014,0,1,TRUE,0,1
40368,2.26,4.6,5,1.01,Winterfell,28/6/2014,iPhone,14/1/2014,1.5,7,TRUE,85.3,0
40369,3.65,4.6,4.7,1,Winterfell,30/6/2014,iPhone,1/5/2014,0,10,TRUE,55.6,0
40370,11.72,4.9,5,1,Winterfell,14/6/2014,Android,25/1/2014,0,0,FALSE,56.3,0
40371,6.32,5,4,1.56,Astapor,14/6/2014,iPhone,18/1/2014,25,3,FALSE,25,0
40372,1.7,5,4,1,Winterfell,29/6/2014,Android,1/12/2014,0,0,FALSE,0,0
40373,3.32,4.7,4.5,1,Winterfell,15/6/2014,iPhone,29/1/2014,0,1,TRUE,0,0
40374,3.4,4.3,5,1,Astapor,24/4/2014,iPhone,1/5/2014,0,0,FALSE,100,1
40375,9.47,5,5,1,Winterfell,14/6/2014,iPhone,24/1/2014,0,0,FALSE,0,0
40376,2.5,5,4.3,1.25,King's Landing,6/2/2014,iPhone,25/1/2014,33.3,0,FALSE,0,1
40377,14.62,5,,1,King's Landing,15/6/2014,iPhone,27/1/2014,0,0,TRUE,0,0
40378,9.56,3,3,1,King's Landing,18/5/2014,iPhone,31/1/2014,0,0,TRUE,0,1
40379,8.68,4.9,4.8,1.05,Winterfell,7/1/2014,iPhone,20/1/2014,9.1,0,FALSE,57.6,1
40380,1.16,5,5,1,Winterfell,31/3/2014,Android,1/7/2014,0,0,FALSE,100,1
40381,13.01,5,5,1,King's Landing,14/1/2014,iPhone,1/12/2014,0,2,FALSE,100,1
40382,16.06,5,,1,Astapor,27/1/2014,Android,23/1/2014,0,1,TRUE,0,1
40383,2.94,4.5,,1,Winterfell,5/4/2014,Android,16/1/2014,0,1,FALSE,50,1
40384,2.87,4.5,5,1,Winterfell,16/3/2014,iPhone,14/1/2014,0,0,FALSE,0,1
40385,1.77,4.6,4.5,1.1,King's Landing,22/6/2014,iPhone,1/11/2014,20,0,FALSE,0,0
40386,13.65,5,,1,King's Landing,6/5/2014,Android,24/1/2014,0,1,TRUE,100,1
40387,1.46,4.7,4.7,1,Winterfell,20/1/2014,iPhone,18/1/2014,0,3,FALSE,0,1
40388,6.77,5,5,1.05,King's Landing,28/6/2014,iPhone,1/11/2014,20,0,TRUE,60,0
40389,9.88,5,5,1,Astapor,16/3/2014,iPhone,18/1/2014,0,0,FALSE,0,1
40390,3.32,5,3,1,Winterfell,2/8/2014,iPhone,17/1/2014,0,4,FALSE,100,0
40391,2.83,5,4.7,1.42,King's Landing,21/6/2014,Android,18/1/2014,33.3,2,FALSE,33.3,0
40392,2.97,5,5,1.5,Winterfell,31/5/2014,iPhone,18/1/2014,50,1,FALSE,0,1
40393,4.47,5,5,1,Winterfell,2/8/2014,iPhone,19/1/2014,0,2,TRUE,50,0
40394,14.23,5,,1,Astapor,18/5/2014,iPhone,1/11/2014,0,0,FALSE,0,1
40395,1.53,5,4,1,Winterfell,19/1/2014,Android,19/1/2014,0,2,FALSE,0,1
40396,9.89,4,5,1,Winterfell,1/8/2014,Android,1/7/2014,0,1,FALSE,100,0
40397,1.91,4.3,4.6,1.19,Winterfell,15/2/2014,Android,1/11/2014,47.1,14,FALSE,29.4,1
40398,0.01,5,,1,Winterfell,31/5/2014,Android,23/1/2014,0,0,FALSE,0,1
40399,5.79,5,5,1,King's Landing,18/6/2014,iPhone,29/1/2014,0,1,TRUE,100,0
40400,9.43,5,4,1,King's Landing,29/6/2014,Android,22/1/2014,0,0,FALSE,0,0
40401,4.88,5,4.5,1,Astapor,6/10/2014,iPhone,25/1/2014,0,1,TRUE,100,0
40402,3.66,4.8,5,1,Astapor,6/9/2014,iPhone,22/1/2014,0,3,TRUE,100,0
40403,1.46,4.3,3.7,1,Winterfell,4/2/2014,iPhone,1/5/2014,0,3,TRUE,85.7,1
40404,10.9,4.6,5,1.01,Winterfell,14/6/2014,iPhone,1/10/2014,2.4,8,TRUE,69,0
40405,0.44,5,4,1,Winterfell,18/1/2014,Android,17/1/2014,0,1,TRUE,100,1
40406,6.77,4.5,4,1,Winterfell,3/7/2014,iPhone,1/7/2014,0,1,FALSE,100,0
40407,3.42,5,5,1,Winterfell,5/12/2014,iPhone,1/9/2014,0,0,FALSE,100,0
40408,5.64,4.2,4.8,1,Winterfell,26/4/2014,iPhone,18/1/2014,0,4,TRUE,45.5,1
40409,4.81,5,5,1,Astapor,28/5/2014,iPhone,31/1/2014,0,0,FALSE,100,1
40410,1.98,4.3,5,1.08,Astapor,25/6/2014,iPhone,17/1/2014,11.1,0,FALSE,100,0
40411,1.49,5,1,1.13,King's Landing,17/6/2014,iPhone,1/3/2014,50,2,TRUE,100,0
40412,2.62,4.5,5,1.05,King's Landing,28/6/2014,iPhone,31/1/2014,10,0,TRUE,60,0
40413,5.56,4.3,5,1,Winterfell,6/4/2014,iPhone,28/1/2014,0,3,FALSE,80,1
40414,15.26,5,5,1,Winterfell,5/2/2014,iPhone,19/1/2014,0,0,FALSE,100,1
40415,1.82,5,4.1,1,King's Landing,5/9/2014,iPhone,31/1/2014,0,0,FALSE,75,0
40416,11.42,3.8,4.6,1,King's Landing,29/6/2014,iPhone,19/1/2014,0,0,TRUE,50,0
40417,11.57,5,,1,Winterfell,25/1/2014,Android,25/1/2014,0,1,FALSE,0,1
40418,10.05,5,,1,Astapor,5/2/2014,iPhone,31/1/2014,0,2,TRUE,100,1
40419,3.54,4.9,4.6,1.23,Astapor,17/5/2014,Android,19/1/2014,18.8,0,FALSE,37.5,1
40420,8.29,5,5,1,Winterfell,26/1/2014,iPhone,26/1/2014,0,1,FALSE,0,1
40421,14.71,5,5,1.08,King's Landing,6/9/2014,Android,21/1/2014,12.5,4,TRUE,68.8,0
40422,5.5,3.7,3,1,Winterfell,19/6/2014,iPhone,17/1/2014,0,0,TRUE,66.7,0
40423,1.87,5,4.3,1,Winterfell,1/12/2014,iPhone,1/8/2014,0,3,FALSE,66.7,0
40424,4.68,5,5,1,Winterfell,2/9/2014,Android,31/1/2014,0,1,FALSE,0,0
40425,3.01,5,2.7,1,Winterfell,22/6/2014,iPhone,1/6/2014,0,3,TRUE,57.1,0
40426,1.59,5,4,1,Winterfell,3/6/2014,iPhone,26/1/2014,0,0,FALSE,100,0
40427,14.98,5,5,1,Winterfell,30/5/2014,Android,31/1/2014,0,1,TRUE,50,1
40428,2.76,5,3,1.33,Winterfell,27/2/2014,iPhone,22/1/2014,33.3,1,FALSE,66.7,1
40429,2.55,5,1,1,Winterfell,2/9/2014,iPhone,31/1/2014,0,2,FALSE,0,0
40430,6.45,4.6,5,1,Astapor,15/6/2014,iPhone,26/1/2014,0,0,TRUE,60,0
40431,5.35,5,,1,Astapor,2/1/2014,Android,28/1/2014,0,1,FALSE,100,1
40432,1.01,4,,1,Winterfell,2/3/2014,iPhone,23/1/2014,0,1,FALSE,100,1
40433,3.11,3,5,1,Winterfell,13/1/2014,Android,1/8/2014,0,1,FALSE,100,1
40434,6.2,5,5,1,Astapor,2/3/2014,iPhone,19/1/2014,0,2,FALSE,0,1
40435,0.73,4.5,5,1,Astapor,22/3/2014,Android,1/1/2014,0,0,FALSE,100,1
40436,3.85,4.8,4.7,1.08,King's Landing,27/6/2014,iPhone,18/1/2014,22.6,9,TRUE,79.2,0
40437,3.04,4.9,4.7,1,Winterfell,19/6/2014,iPhone,19/1/2014,0,0,FALSE,36.4,0
40438,3.19,4.7,4.7,1,Astapor,4/2/2014,iPhone,17/1/2014,0,6,TRUE,14.3,1
40439,4.38,5,5,1,Winterfell,14/3/2014,iPhone,1/11/2014,0,1,FALSE,100,1
40440,0.92,5,5,1,King's Landing,6/9/2014,iPhone,24/1/2014,0,0,FALSE,0,0
40441,16.16,5,5,1,Winterfell,14/1/2014,Android,13/1/2014,0,1,TRUE,100,1
40442,2.37,5,5,1,King's Landing,4/4/2014,Android,1/9/2014,0,1,FALSE,100,1
40443,7.11,5,4.9,1,Winterfell,30/3/2014,iPhone,15/1/2014,0,2,TRUE,44.4,1
40444,6.67,4.7,4.8,1,Winterfell,22/6/2014,iPhone,1/3/2014,0,1,TRUE,26.7,0
40445,7.96,5,5,1,Astapor,2/1/2014,iPhone,22/1/2014,0,2,FALSE,50,1
40446,5.7,5,5,1,Astapor,26/1/2014,iPhone,1/8/2014,0,2,TRUE,50,1
40447,9.57,4.5,5,1,Winterfell,4/3/2014,iPhone,16/1/2014,0,0,TRUE,100,1
40448,6.66,5,,1,Winterfell,6/5/2014,iPhone,1/1/2014,0,1,FALSE,100,1
40449,1.49,,,1,Winterfell,26/4/2014,iPhone,20/1/2014,0,0,FALSE,100,1
40450,2.17,5,,1,Winterfell,1/12/2014,Android,1/12/2014,0,1,FALSE,0,0
40451,9.48,4.3,5,1.08,Astapor,2/2/2014,iPhone,29/1/2014,33.3,3,TRUE,66.7,1
40452,9.79,5,,1,Winterfell,16/2/2014,Android,31/1/2014,0,1,FALSE,0,1
40453,3.66,5,5,1,King's Landing,26/6/2014,iPhone,23/1/2014,0,1,TRUE,100,0
40454,5.32,5,5,1,Winterfell,31/5/2014,iPhone,1/4/2014,0,0,FALSE,40,1
40455,1.46,5,5,1,Astapor,31/1/2014,iPhone,30/1/2014,0,1,FALSE,100,1
40456,1.77,4.4,4.8,1,Astapor,19/4/2014,iPhone,24/1/2014,0,3,FALSE,44.4,1
40457,1.62,4,5,1,Astapor,7/1/2014,Android,26/1/2014,0,0,TRUE,100,1
40458,3.35,5,,1,King's Landing,18/1/2014,iPhone,1/12/2014,0,1,FALSE,0,1
40459,28.12,5,,1,Astapor,15/2/2014,Android,15/1/2014,0,0,FALSE,0,1
40460,2.89,5,5,1,Winterfell,30/5/2014,Android,27/1/2014,0,4,FALSE,40,1
40461,4.24,5,4.7,1,Astapor,5/8/2014,iPhone,1/4/2014,0,0,TRUE,100,0
40462,3.67,4.9,4.6,1,King's Landing,30/6/2014,iPhone,24/1/2014,0,2,TRUE,52.9,0
40463,2.24,4.6,3.9,1.04,Winterfell,28/6/2014,iPhone,18/1/2014,12,8,TRUE,32,0
40464,5.2,5,5,1,Astapor,1/11/2014,Android,1/11/2014,0,1,FALSE,0,0
40465,2.49,4.3,4.2,1,Winterfell,6/1/2014,iPhone,1/11/2014,0,3,TRUE,63.6,1
40466,0.27,5,,1,Winterfell,2/1/2014,iPhone,31/1/2014,0,1,FALSE,100,1
40467,8.26,5,4.4,1.1,Winterfell,26/1/2014,Android,19/1/2014,20,5,FALSE,20,1
40468,3.79,4.7,4.6,1.12,Winterfell,30/6/2014,Android,1/6/2014,14,13,FALSE,72.1,0
40469,3.81,4.5,5,1.75,Astapor,24/3/2014,iPhone,1/11/2014,100,1,FALSE,0,1
40470,2.42,5,5,1.92,King's Landing,3/9/2014,iPhone,19/1/2014,66.7,1,FALSE,0,0
40471,2.52,4.8,4.7,1,Winterfell,27/6/2014,iPhone,1/11/2014,0,3,TRUE,50,0
40472,0.58,5,,1,King's Landing,5/9/2014,iPhone,25/1/2014,0,0,FALSE,100,0
40473,8.33,5,4.3,1.13,Winterfell,25/5/2014,Android,1/3/2014,25,0,FALSE,75,1
40474,1.7,4.5,4.4,1.21,Winterfell,13/6/2014,iPhone,27/1/2014,21.4,11,FALSE,71.4,0
40475,2.5,5,,1,Astapor,30/3/2014,Android,22/1/2014,0,0,FALSE,0,1
40476,4.92,4.5,3.7,1,Winterfell,15/4/2014,Android,14/1/2014,0,2,FALSE,83.3,1
40477,3.97,5,5,1,Winterfell,1/12/2014,iPhone,1/12/2014,0,1,FALSE,0,0
40478,10.06,5,5,1,Winterfell,28/5/2014,iPhone,21/1/2014,0,0,FALSE,100,1
40479,5.14,5,4.4,1,Winterfell,19/4/2014,iPhone,1/3/2014,0,2,TRUE,50,1
40480,2.52,5,5,1,Winterfell,21/5/2014,Android,26/1/2014,0,0,FALSE,100,1
40481,4.6,5,5,1,King's Landing,6/7/2014,Android,18/1/2014,0,2,TRUE,20,0
40482,13.73,4.5,3.5,1,Astapor,30/1/2014,iPhone,17/1/2014,0,2,TRUE,100,1
40483,9.07,4.8,5,1,King's Landing,22/6/2014,iPhone,26/1/2014,0,2,FALSE,33.3,0
40484,1.29,5,5,1,Winterfell,2/2/2014,iPhone,30/1/2014,0,1,FALSE,0,1
40485,5.88,5,4.5,1,Astapor,18/5/2014,Android,1/4/2014,0,1,TRUE,33.3,1
40486,3.7,5,5,1,Astapor,29/1/2014,Android,28/1/2014,0,1,FALSE,100,1
40487,1.48,5,5,1,King's Landing,31/5/2014,iPhone,1/9/2014,0,0,FALSE,0,1
40488,2.05,4.9,4.4,1.11,King's Landing,6/11/2014,iPhone,1/6/2014,28.6,1,TRUE,28.6,0
40489,8.23,5,5,1,Winterfell,13/2/2014,iPhone,27/1/2014,0,2,FALSE,100,1
40490,3.54,4.9,5,1,Winterfell,6/4/2014,Android,1/5/2014,0,0,TRUE,87.5,1
40491,3.81,4.6,2.6,1,Winterfell,24/5/2014,iPhone,1/7/2014,0,11,FALSE,74.5,1
40492,2.47,4.8,4.7,1,King's Landing,6/5/2014,iPhone,15/1/2014,0,2,FALSE,87.1,1
40493,4.19,4.8,4.9,1.17,Astapor,26/6/2014,iPhone,21/1/2014,22.2,4,FALSE,77.8,0
40494,4.13,4.8,4.9,1.01,King's Landing,27/6/2014,iPhone,1/11/2014,2.4,9,TRUE,92.7,0
40495,1.71,5,5,1,King's Landing,19/1/2014,iPhone,18/1/2014,0,3,FALSE,0,1
40496,2.53,5,1,1,Winterfell,5/4/2014,Android,25/1/2014,0,0,FALSE,0,1
40497,1.4,5,4,1,Winterfell,18/1/2014,iPhone,17/1/2014,0,1,FALSE,0,1
40498,3.44,5,4.7,1,Astapor,20/5/2014,Android,17/1/2014,0,3,TRUE,70.6,1
40499,2.83,2.7,5,1,Winterfell,4/2/2014,iPhone,28/1/2014,0,1,FALSE,66.7,1
40500,10.48,5,3,1,Winterfell,22/6/2014,iPhone,1/5/2014,0,0,TRUE,0,0
40501,18.26,5,5,1,Winterfell,6/10/2014,iPhone,1/5/2014,0,0,TRUE,100,0
40502,1.92,4.5,,1,Winterfell,3/9/2014,Android,18/1/2014,0,1,FALSE,0,0
40503,3.55,4.9,5,1.04,King's Landing,22/6/2014,iPhone,1/9/2014,7.1,3,FALSE,50,0
40504,3.64,4.9,3.7,1,Winterfell,27/6/2014,iPhone,26/1/2014,0,0,FALSE,85.7,0
40505,1.97,4.9,2.8,1,Astapor,13/6/2014,iPhone,1/7/2014,0,1,TRUE,100,0
40506,10.57,5,5,1,Winterfell,24/5/2014,iPhone,31/1/2014,0,2,TRUE,77.8,1
40507,2.66,4.9,5,1.39,King's Landing,18/6/2014,iPhone,1/12/2014,75,0,FALSE,100,0
40508,4.97,5,4.7,1,Winterfell,20/6/2014,iPhone,24/1/2014,0,2,FALSE,28.6,0
40509,3.62,4.9,5,1,Astapor,6/7/2014,iPhone,1/3/2014,0,1,FALSE,44.4,0
40510,2.79,5,5,1,Astapor,22/5/2014,iPhone,29/1/2014,0,0,TRUE,100,1
40511,2.77,4.9,4.2,1.06,Winterfell,29/6/2014,iPhone,17/1/2014,10,4,TRUE,52.5,0
40512,13.49,4.8,5,1,Winterfell,4/5/2014,iPhone,1/1/2014,0,0,FALSE,25,1
40513,7.24,4.5,5,1,Winterfell,2/4/2014,Android,28/1/2014,0,2,FALSE,100,1
40514,2.01,4.5,5,1,Astapor,23/2/2014,Android,17/1/2014,0,0,FALSE,0,1
40515,2.46,4.6,4.4,1.06,Astapor,17/6/2014,iPhone,18/1/2014,5.6,6,TRUE,27.8,0
40516,8.17,5,4.3,1,Winterfell,15/5/2014,Android,18/1/2014,0,2,TRUE,75,1
40517,5.04,5,5,1.25,Winterfell,27/4/2014,Android,1/8/2014,100,0,FALSE,0,1
40518,8.26,5,5,1,Winterfell,3/8/2014,iPhone,23/1/2014,0,0,TRUE,100,0
40519,1.95,4.5,4.9,1,Winterfell,16/5/2014,iPhone,1/6/2014,0,7,FALSE,78.6,1
40520,6.01,4.2,4,1,Winterfell,2/8/2014,Android,1/6/2014,0,4,FALSE,60,0
40521,0.94,5,,1,Winterfell,27/1/2014,Android,27/1/2014,0,1,FALSE,100,1
40522,2.58,4.7,4.8,1.19,Winterfell,17/6/2014,iPhone,1/10/2014,15.4,8,TRUE,69.2,0
40523,12.31,3,4,1,Winterfell,4/5/2014,iPhone,25/1/2014,0,0,FALSE,0,1
40524,4.6,4.3,4,1,Astapor,5/1/2014,iPhone,26/1/2014,0,1,TRUE,100,1
40525,4.77,5,3,1,Astapor,18/2/2014,Android,28/1/2014,0,1,FALSE,100,1
40526,2.08,5,5,1,Astapor,18/1/2014,iPhone,17/1/2014,0,1,TRUE,100,1
40527,9.35,4.9,4.8,1.02,Winterfell,29/6/2014,,19/1/2014,7.1,5,TRUE,50,0
40528,3.44,4.7,5,1.08,Winterfell,16/3/2014,iPhone,1/1/2014,33.3,0,TRUE,0,1
40529,6.22,5,5,1.25,Winterfell,23/3/2014,iPhone,17/1/2014,33.3,3,FALSE,16.7,1
40530,13.81,5,5,1,King's Landing,6/12/2014,iPhone,1/9/2014,0,0,FALSE,100,0
40531,13.2,5,,1,Astapor,3/1/2014,iPhone,1/7/2014,0,0,FALSE,0,1
40532,11.95,5,5,1,Astapor,19/5/2014,iPhone,24/1/2014,0,0,FALSE,100,1
40533,5.07,4.4,4.2,1.15,Winterfell,24/5/2014,Android,1/9/2014,7.7,1,FALSE,61.5,1
40534,3.38,4.5,4.9,1.17,Winterfell,29/6/2014,Android,17/1/2014,21.7,2,TRUE,56.5,0
40535,3.72,4.8,4.5,1.13,Winterfell,30/6/2014,iPhone,1/3/2014,25,0,FALSE,100,0
40536,1.95,4.3,4,1,Winterfell,3/9/2014,Android,1/6/2014,0,1,FALSE,25,0
40537,1.21,5,3.5,1.13,King's Landing,17/1/2014,Android,15/1/2014,25,4,FALSE,100,1
40538,3.13,5,5,1.5,Astapor,24/1/2014,iPhone,24/1/2014,100,1,FALSE,100,1
40539,13.72,4.7,4.3,1,Winterfell,4/7/2014,iPhone,1/11/2014,0,0,TRUE,66.7,0
40540,2.58,4.9,4.1,1.06,Astapor,5/9/2014,Android,1/6/2014,11.8,2,FALSE,88.2,0
40541,2.69,4.7,4.8,1.04,Winterfell,25/6/2014,iPhone,22/1/2014,5.6,13,FALSE,57.4,0
40542,3.01,5,5,1,Winterfell,1/12/2014,iPhone,1/11/2014,0,1,TRUE,0,0
40543,5.65,5,4.5,1.5,Winterfell,15/3/2014,iPhone,1/8/2014,50,0,FALSE,0,1
40544,7.85,5,4,1.06,King's Landing,26/6/2014,iPhone,23/1/2014,25,3,FALSE,100,0
40545,15.28,5,5,1,Winterfell,18/1/2014,Android,17/1/2014,0,1,TRUE,100,1
40546,4.66,4,5,1,Astapor,2/2/2014,Android,17/1/2014,0,2,FALSE,50,1
40547,1.43,4.9,4.7,1.06,Astapor,4/9/2014,Android,28/1/2014,12.5,6,FALSE,100,0
40548,7.85,5,5,1,Winterfell,28/6/2014,iPhone,27/1/2014,0,3,TRUE,66.7,0
40549,9.03,5,5,1,Winterfell,2/12/2014,iPhone,17/1/2014,0,2,FALSE,100,0
40550,1.86,4.8,4.6,1,Astapor,18/6/2014,iPhone,24/1/2014,0,0,TRUE,66.7,0
40551,13.58,5,5,1,Winterfell,1/10/2014,iPhone,1/10/2014,0,1,TRUE,100,0
40552,6.25,4.4,3.7,1.05,Winterfell,28/6/2014,iPhone,27/1/2014,10.5,2,TRUE,57.9,0
40553,2.37,4.5,4.9,1.08,Winterfell,7/1/2014,iPhone,1/3/2014,2.7,16,FALSE,67.6,1
40554,4.66,5,5,1,Astapor,29/6/2014,iPhone,1/4/2014,0,1,TRUE,0,0
40555,2.25,5,5,1,King's Landing,21/6/2014,Android,1/10/2014,0,0,TRUE,33.3,0
40556,4.05,4.7,4.9,1.01,King's Landing,23/6/2014,iPhone,30/1/2014,1.9,11,TRUE,75,0
40557,10.76,5,4,1,Winterfell,21/1/2014,iPhone,1/7/2014,0,2,FALSE,100,1
40558,6.78,5,4,1,Winterfell,29/4/2014,Android,23/1/2014,0,0,FALSE,100,1
40559,5.54,5,4.9,1.08,King's Landing,6/4/2014,Android,25/1/2014,21.1,5,TRUE,52.6,1
40560,38.79,5,,1,Astapor,22/1/2014,iPhone,21/1/2014,0,1,TRUE,100,1
40561,14.52,4.5,4.5,1,Astapor,23/3/2014,Android,1/11/2014,0,0,FALSE,0,1
40562,1.97,4.7,4.7,1.09,King's Landing,30/6/2014,Android,26/1/2014,14.3,17,FALSE,65.3,0
40563,1.61,4.8,4.8,1.06,Astapor,29/6/2014,iPhone,1/8/2014,11.4,7,TRUE,72.2,0
40564,5.82,4.8,3.8,1.07,Winterfell,18/5/2014,iPhone,1/11/2014,11.8,4,FALSE,5.9,1
40565,44.98,5,,1,Astapor,27/4/2014,Android,16/1/2014,0,0,TRUE,0,1
40566,8.12,5,5,1,Winterfell,14/6/2014,iPhone,1/10/2014,0,1,FALSE,100,0
40567,33,5,5,1,King's Landing,2/2/2014,iPhone,24/1/2014,0,1,FALSE,0,1
40568,2.61,5,5,1,Astapor,25/1/2014,Android,23/1/2014,0,3,FALSE,100,1
40569,1.13,5,,1.13,Winterfell,6/11/2014,iPhone,31/1/2014,50,1,TRUE,50,0
40570,4.02,5,3.5,1,Winterfell,5/6/2014,iPhone,24/1/2014,0,2,FALSE,60,0
40571,10.22,5,4,1,Winterfell,4/7/2014,iPhone,1/8/2014,0,4,FALSE,50,0
40572,6.27,5,5,1,King's Landing,20/6/2014,iPhone,19/1/2014,0,3,TRUE,77.8,0
40573,3.63,4.6,4.6,1.16,Astapor,16/1/2014,Android,1/10/2014,25,8,FALSE,87.5,1
40574,1.42,5,5,1,King's Landing,29/3/2014,iPhone,25/1/2014,0,0,TRUE,100,1
40575,6.36,5,5,1.13,Astapor,27/4/2014,iPhone,19/1/2014,25,2,FALSE,25,1
40576,5.99,5,4.5,1,Winterfell,30/4/2014,Android,16/1/2014,0,0,FALSE,100,1
40577,3.89,5,5,2.25,Winterfell,19/1/2014,iPhone,18/1/2014,100,1,FALSE,0,1
40578,1.55,5,5,1,King's Landing,1/10/2014,Android,1/9/2014,0,2,FALSE,100,0
40579,3.08,5,5,1,Winterfell,20/5/2014,Android,1/11/2014,0,1,FALSE,50,1
40580,4,5,5,1,Winterfell,2/2/2014,Android,19/1/2014,0,2,FALSE,0,1
40581,13.61,5,3,1,King's Landing,25/6/2014,iPhone,25/1/2014,0,0,TRUE,100,0
40582,3.05,4,5,1.08,Winterfell,19/1/2014,iPhone,17/1/2014,33.3,3,FALSE,66.7,1
40583,7.94,5,5,1,King's Landing,18/4/2014,iPhone,29/1/2014,0,0,FALSE,100,1
40584,2.62,5,5,1.17,King's Landing,26/5/2014,Android,1/1/2014,16.7,0,TRUE,50,1
40585,2.24,5,4,1,Winterfell,2/1/2014,iPhone,24/1/2014,0,4,FALSE,100,1
40586,1.41,5,4.5,1,Winterfell,2/7/2014,Android,18/1/2014,0,3,FALSE,33.3,0
40587,2.47,4.9,4.7,1,Winterfell,27/5/2014,Android,24/1/2014,0,5,TRUE,42.9,1
40588,6.69,5,5,1,Winterfell,4/9/2014,iPhone,30/1/2014,0,0,TRUE,100,0
40589,4.8,5,4,1.5,Winterfell,30/5/2014,iPhone,15/1/2014,20,1,FALSE,80,1
40590,4.28,5,4,1,Astapor,15/1/2014,iPhone,14/1/2014,0,1,TRUE,100,1
40591,1.97,4.3,5,1,Astapor,19/1/2014,iPhone,16/1/2014,0,3,FALSE,33.3,1
40592,1.4,5,,1,Winterfell,3/12/2014,iPhone,30/1/2014,0,0,FALSE,100,0
40593,2.65,5,,1,Astapor,16/3/2014,iPhone,26/1/2014,0,0,FALSE,0,1
40594,5.17,5,4.9,1.38,King's Landing,14/6/2014,iPhone,1/11/2014,40,5,FALSE,50,0
40595,5.44,5,5,1,Astapor,26/2/2014,iPhone,23/1/2014,0,2,TRUE,100,1
40596,3.77,5,5,1,Winterfell,1/7/2014,iPhone,1/7/2014,0,1,FALSE,100,0
40597,0.64,5,4,1,Astapor,19/1/2014,Android,18/1/2014,0,2,TRUE,0,1
40598,3.08,5,4,1,Winterfell,25/1/2014,Android,25/1/2014,0,1,FALSE,0,1
40599,4.72,4.8,4.7,1.04,Winterfell,29/6/2014,iPhone,26/1/2014,11.1,3,FALSE,72.2,0
40600,9.37,4.9,4.8,1.01,Winterfell,27/6/2014,Android,1/7/2014,5.1,9,FALSE,97.4,0
40601,3.54,4.8,4.8,1,Astapor,29/5/2014,iPhone,15/1/2014,0,1,FALSE,60,1
40602,8.25,4.8,5,1,Astapor,29/6/2014,iPhone,26/1/2014,0,3,FALSE,16.7,0
40603,23.5,5,,1,Winterfell,15/1/2014,iPhone,13/1/2014,0,1,TRUE,100,1
40604,2.78,5,4.9,1,Winterfell,28/1/2014,iPhone,24/1/2014,0,7,FALSE,85.7,1
40605,4.8,4.9,4.4,1.19,Winterfell,25/4/2014,,1/6/2014,22.2,4,TRUE,66.7,1
40606,1.79,5,,1,Winterfell,4/12/2014,Android,25/1/2014,0,0,FALSE,0,0
40607,15.38,5,5,1,Winterfell,22/4/2014,iPhone,24/1/2014,0,0,TRUE,100,1
40608,2.35,4.8,4.7,1.01,Winterfell,30/6/2014,iPhone,18/1/2014,5.9,2,TRUE,70.6,0
40609,9.51,5,5,1,Winterfell,25/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
40610,6.92,5,5,1,Winterfell,19/2/2014,Android,31/1/2014,0,3,TRUE,66.7,1
40611,1.65,5,,1,Winterfell,28/1/2014,iPhone,28/1/2014,0,1,FALSE,100,1
40612,2.19,5,5,1,Astapor,6/1/2014,Android,1/4/2014,0,0,FALSE,0,1
40613,8.49,5,5,1,Astapor,24/6/2014,iPhone,26/1/2014,0,1,FALSE,100,0
40614,7.63,5,5,1.17,Winterfell,6/1/2014,Android,1/11/2014,22.2,1,FALSE,77.8,1
40615,3.44,5,,1,Winterfell,25/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
